374649.53350424,4942184.50058739,4
374649.20630501,4942183.55774455,4
374648.87910578,4942182.6149017,4
374648.55190655,4942181.67205886,4
374648.22470732,4942180.72921601,4
374647.89750809,4942179.78637317,4
374647.57030886,4942178.84353032,4
374647.24310963,4942177.90068747,4
374646.9159104,4942176.95784463,4
374646.58871116,4942176.01500178,4
374646.26151193,4942175.07215894,4
374645.9343127,4942174.12931609,4
374645.60711347,4942173.18647325,4
374645.27991424,4942172.2436304,4
374644.95271501,4942171.30078756,4
374644.62551578,4942170.35794471,4
374644.29831655,4942169.41510186,4
374643.97111732,4942168.47225902,4
374643.64391809,4942167.52941617,4
374643.31671886,4942166.58657333,4
374642.98951963,4942165.64373048,4
374642.66232039,4942164.70088764,4
374642.33512116,4942163.75804479,4
374642.00792193,4942162.81520195,4
374641.6807227,4942161.8723591,4
374641.35352347,4942160.92951625,4
374641.02632424,4942159.98667341,4
374640.69912501,4942159.04383056,4
374640.37192578,4942158.10098772,4
374640.04472655,4942157.15814487,4
374639.71752732,4942156.21530203,4
374639.39032809,4942155.27245918,4
374639.06312885,4942154.32961634,4
374638.73592962,4942153.38677349,4
374638.40873039,4942152.44393064,4
374638.08153116,4942151.5010878,4
374637.75433193,4942150.55824495,4
374637.4271327,4942149.61540211,4
374637.09993347,4942148.67255926,4
374636.77273424,4942147.72971642,4
374636.44553501,4942146.78687357,4
374636.11833578,4942145.84403073,4
374635.79113655,4942144.90118788,4
374635.46393732,4942143.95834503,4
374635.13673808,4942143.01550219,4
374634.80953885,4942142.07265934,4
374634.48233962,4942141.1298165,4
374634.15514039,4942140.18697365,4
374633.82794116,4942139.24413081,4
374633.50074193,4942138.30128796,4
374633.1735427,4942137.35844512,4
374632.84634347,4942136.41560227,4
374632.51914424,4942135.47275942,4
374632.19194501,4942134.52991658,4
374631.86474578,4942133.58707373,4
374631.53754654,4942132.64423089,4
374631.21034731,4942131.70138804,4
374630.88314808,4942130.7585452,4
374630.55594885,4942129.81570235,4
374630.22874962,4942128.87285951,4
374629.90155039,4942127.93001666,4
374629.57435116,4942126.98717381,4
374629.24715193,4942126.04433097,4
374628.9199527,4942125.10148812,4
374628.59275347,4942124.15864528,4
374628.26555424,4942123.21580243,4
374627.93835501,4942122.27295959,4
374627.61115577,4942121.33011674,4
374627.28395654,4942120.3872739,4
374626.95675731,4942119.44443105,4
374626.62955808,4942118.5015882,4
374626.30235885,4942117.55874536,4
374625.97515962,4942116.61590251,4
374625.64796039,4942115.67305967,4
374625.32076116,4942114.73021682,4
374624.99356193,4942113.78737398,4
374624.6663627,4942112.84453113,4
374624.33916347,4942111.90168829,4
374624.01196424,4942110.95884544,4
374623.684765,4942110.01600259,4
374623.35756577,4942109.07315975,4
374623.03036654,4942108.1303169,4
374622.70316731,4942107.18747406,4
374622.37596808,4942106.24463121,4
374622.04876885,4942105.30178837,4
374621.72156962,4942104.35894552,4
374621.39437039,4942103.41610268,4
374621.06717116,4942102.47325983,4
374620.73997193,4942101.53041699,4
374620.4127727,4942100.58757414,4
374620.08557346,4942099.64473129,4
374619.75837423,4942098.70188845,4
374619.431175,4942097.7590456,4
374619.10397577,4942096.81620276,4
374618.77677654,4942095.87335991,4
374618.44957731,4942094.93051707,4
374618.12237808,4942093.98767422,4
374617.79517885,4942093.04483137,4
374617.46797962,4942092.10198853,4
374617.14078039,4942091.15914568,4
374616.81358116,4942090.21630284,4
374616.48638193,4942089.27345999,4
374616.15918269,4942088.33061715,4
374615.83198346,4942087.3877743,4
374615.50478423,4942086.44493146,4
374615.177585,4942085.50208861,4
374614.85038577,4942084.55924577,4
374614.52318654,4942083.61640292,4
374614.19598731,4942082.67356007,4
374613.86878808,4942081.73071723,4
374613.54158885,4942080.78787438,4
374613.21438962,4942079.84503154,4
374612.88719039,4942078.90218869,4
374612.55999116,4942077.95934585,4
374612.23279192,4942077.016503,4
374611.90559269,4942076.07366015,4
374611.57839346,4942075.13081731,4
374611.25119423,4942074.18797446,4
374610.923995,4942073.24513162,4
374610.59679577,4942072.30228877,4
374610.26959654,4942071.35944593,4
374609.94239731,4942070.41660308,4
374609.61519808,4942069.47376024,4
374609.28799885,4942068.53091739,4
374608.96079962,4942067.58807455,4
374608.63360038,4942066.6452317,4
374608.30640115,4942065.70238885,4
374607.97920192,4942064.75954601,4
374607.65200269,4942063.81670316,4
374607.32480346,4942062.87386032,4
374606.99760423,4942061.93101747,4
374606.670405,4942060.98817463,4
374606.34320577,4942060.04533178,4
374606.01600654,4942059.10248893,4
374605.68880731,4942058.15964609,4
374605.36160808,4942057.21680324,4
374605.03440885,4942056.2739604,4
374604.70720961,4942055.33111755,4
374604.38001038,4942054.38827471,4
374604.05281115,4942053.44543186,4
374603.72561192,4942052.50258902,4
374603.39841269,4942051.55974617,4
374603.07121346,4942050.61690333,4
374602.74401423,4942049.67406048,4
374602.416815,4942048.73121763,4
374602.08961577,4942047.78837479,4
374601.76241654,4942046.84553194,4
374601.43521731,4942045.9026891,4
374601.10801807,4942044.95984625,4
374600.78081884,4942044.01700341,4
374600.45361961,4942043.07416056,4
374600.12642038,4942042.13131772,4
374599.79922115,4942041.18847487,4
374599.47202192,4942040.24563202,4
374599.14482269,4942039.30278918,4
374598.81762346,4942038.35994633,4
374598.49042423,4942037.41710349,4
374598.163225,4942036.47426064,4
374597.83602577,4942035.5314178,4
374597.50882654,4942034.58857495,4
374597.1816273,4942033.6457321,4
374596.85442807,4942032.70288926,4
374596.52722884,4942031.76004641,4
374596.20002961,4942030.81720357,4
374595.87283038,4942029.87436072,4
374595.54563115,4942028.93151788,4
374595.21843192,4942027.98867503,4
374594.89123269,4942027.04583219,4
374594.56403346,4942026.10298934,4
374594.23683423,4942025.1601465,4
374593.909635,4942024.21730365,4
374593.58243577,4942023.2744608,4
374593.25523653,4942022.33161796,4
374592.9280373,4942021.38877511,4
374592.60083807,4942020.44593227,4
374592.27363884,4942019.50308942,4
374591.94643961,4942018.56024658,4
374591.61924038,4942017.61740373,4
374591.29204115,4942016.67456088,4
374590.96484192,4942015.73171804,4
374590.63764269,4942014.78887519,4
374590.31044346,4942013.84603235,4
374589.98324423,4942012.9031895,4
374589.65604499,4942011.96034666,4
374589.32884576,4942011.01750381,4
374589.00164653,4942010.07466097,4
374588.6744473,4942009.13181812,4
374588.34724807,4942008.18897528,4
374588.02004884,4942007.24613243,4
374587.69284961,4942006.30328958,4
374587.36565038,4942005.36044674,4
374587.03845115,4942004.41760389,4
374586.71125192,4942003.47476105,4
374586.38405269,4942002.5319182,4
374586.05685346,4942001.58907536,4
374585.72965422,4942000.64623251,4
374585.40245499,4941999.70338967,4
374585.07525576,4941998.76054682,4
374584.74805653,4941997.81770397,4
374584.4208573,4941996.87486113,4
374584.09365807,4941995.93201828,4
374583.76645884,4941994.98917544,4
374583.43925961,4941994.04633259,4
374583.11206038,4941993.10348975,4
374582.78486115,4941992.1606469,4
374582.45766192,4941991.21780406,4
374582.13046269,4941990.27496121,4
374581.80326345,4941989.33211836,4
374581.47606422,4941988.38927552,4
374581.14886499,4941987.44643267,4
374580.82166576,4941986.50358983,4
374580.49446653,4941985.56074698,4
374580.1672673,4941984.61790414,4
374579.84006807,4941983.67506129,4
374579.51286884,4941982.73221845,4
374579.18566961,4941981.7893756,4
374578.85847038,4941980.84653275,4
374578.53127115,4941979.90368991,4
374578.20407191,4941978.96084706,4
374577.87687268,4941978.01800422,4
374577.54967345,4941977.07516137,4
374577.22247422,4941976.13231853,4
374576.89527499,4941975.18947568,4
374576.56807576,4941974.24663284,4
374576.24087653,4941973.30378999,4
374575.9136773,4941972.36094714,4
374575.58647807,4941971.4181043,4
374575.25927884,4941970.47526145,4
374574.93207961,4941969.53241861,4
374574.60488038,4941968.58957576,4
374574.27768114,4941967.64673292,4
374573.95048191,4941966.70389007,4
374573.62328268,4941965.76104723,4
374573.29608345,4941964.81820438,4
374572.96888422,4941963.87536153,4
374572.64168499,4941962.93251869,4
374572.31448576,4941961.98967584,4
374571.98728653,4941961.046833,4
374571.6600873,4941960.10399015,4
374571.33288807,4941959.16114731,4
374571.00568884,4941958.21830446,4
374570.6784896,4941957.27546162,4
374570.35129037,4941956.33261877,4
374570.02409114,4941955.38977592,4
374569.69689191,4941954.44693308,4
374569.36969268,4941953.50409023,4
374569.04249345,4941952.56124739,4
374568.71529422,4941951.61840454,4
374568.38809499,4941950.6755617,4
374568.06089576,4941949.73271885,4
374567.73369653,4941948.78987601,4
374567.4064973,4941947.84703316,4
374567.07929807,4941946.90419031,4
374566.75209883,4941945.96134747,4
374566.4248996,4941945.01850462,4
374566.09770037,4941944.07566178,4
374565.77050114,4941943.13281893,4
374565.44330191,4941942.18997609,4
374565.11610268,4941941.24713324,4
374564.78890345,4941940.3042904,4
374564.46170422,4941939.36144755,4
374564.13450499,4941938.4186047,4
374563.80730576,4941937.47576186,4
374563.48010653,4941936.53291901,4
374563.1529073,4941935.59007617,4
374562.82570806,4941934.64723332,4
374562.49850883,4941933.70439048,4
374562.1713096,4941932.76154763,4
374561.84411037,4941931.81870479,4
374561.51691114,4941930.87586194,4
374561.18971191,4941929.9330191,4
374560.86251268,4941928.99017625,4
374560.53531345,4941928.0473334,4
374560.20811422,4941927.10449056,4
374559.88091499,4941926.16164771,4
374559.55371576,4941925.21880487,4
374559.22651652,4941924.27596202,4
374558.89931729,4941923.33311918,4
374558.57211806,4941922.39027633,4
374558.24491883,4941921.44743348,4
374557.9177196,4941920.50459064,4
374557.59052037,4941919.56174779,4
374557.26332114,4941918.61890495,4
374556.93612191,4941917.6760621,4
374556.60892268,4941916.73321926,4
374556.28172345,4941915.79037641,4
374555.95452422,4941914.84753357,4
374555.62732499,4941913.90469072,4
374555.30012575,4941912.96184787,4
374554.97292652,4941912.01900503,4
374554.64572729,4941911.07616218,4
374554.31852806,4941910.13331934,4
374553.99132883,4941909.19047649,4
374553.6641296,4941908.24763365,4
374553.33693037,4941907.3047908,4
374553.00973114,4941906.36194796,4
374552.68253191,4941905.41910511,4
374552.35533268,4941904.47626226,4
374552.02813345,4941903.53341942,4
374551.70093422,4941902.59057657,4
374551.37373498,4941901.64773373,4
374551.04653575,4941900.70489088,4
